Retailer Dataset,,,,,,,,,,,
,,,,,,,,,,,
Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
BevCo,1185732,07-10-2023,Southeast,South Carolina,Charleston,Fanta,0.41,"1,760",721.60,288.64,40%
BevCo,1185732,07-10-2023,Southeast,South Carolina,Charleston,Powerade,0.52,"1,890",982.80,471.74,48%
BevCo,1185732,07-10-2023,Southeast,South Carolina,Charleston,Dasani Water,0.56,"2,250",1260.00,819.00,65%
BevCo,1185732,06-11-2023,Southeast,South Carolina,Charleston,Coca-Cola,0.50,"2,780",1390.00,792.30,57%
BevCo,1185732,06-11-2023,Southeast,South Carolina,Charleston,Diet Coke,0.44,"1,880",827.20,372.24,45%
BevCo,1185732,06-11-2023,Southeast,South Carolina,Charleston,Sprite,0.43,"2,020",868.60,304.01,35%
BevCo,1185732,06-11-2023,Southeast,South Carolina,Charleston,Fanta,0.53,"2,250",1192.50,500.85,42%
BevCo,1185732,06-11-2023,Southeast,South Carolina,Charleston,Powerade,0.66,"1,960",1293.60,607.99,47%
BevCo,1185732,06-11-2023,Southeast,South Carolina,Charleston,Dasani Water,0.74,"2,060",1524.40,960.37,63%
BevCo,1185732,05-12-2023,Southeast,South Carolina,Charleston,Coca-Cola,0.67,"2,900",1943.00,1165.80,60%
BevCo,1185732,05-12-2023,Southeast,South Carolina,Charleston,Diet Coke,0.58,"2,190",1270.20,571.59,45%
FizzyCo,1185732,05-12-2023,Southeast,South Carolina,Charleston,Sprite,0.56,"2,150",1204.00,421.40,35%
FizzyCo,1185732,05-12-2023,Southeast,South Carolina,Charleston,Fanta,0.59,"1,940",1144.60,515.07,45%
FizzyCo,1185732,05-12-2023,Southeast,South Carolina,Charleston,Powerade,0.66,"2,250",1485.00,668.25,45%
FizzyCo,1185732,05-12-2023,Southeast,South Carolina,Charleston,Dasani Water,0.68,"2,280",1550.40,930.24,60%
FizzyCo,1185732,06-01-2023,Southeast,South Carolina,Charleston,Coca-Cola,0.33,"2,310",762.30,381.15,50%
FizzyCo,1185732,06-01-2023,Southeast,South Carolina,Charleston,Diet Coke,0.34,"1,810",615.40,307.70,50%
FizzyCo,1185732,06-01-2023,Southeast,South Carolina,Charleston,Sprite,0.24,"1,890",453.60,244.94,54%
FizzyCo,1185732,06-01-2023,Southeast,South Carolina,Charleston,Fanta,0.29,"1,730",501.70,275.94,55%
FizzyCo,1185732,06-01-2023,Southeast,South Carolina,Charleston,Powerade,0.42,"1,560",655.20,301.39,46%
FizzyCo,1185732,06-01-2023,Southeast,South Carolina,Charleston,Dasani Water,0.34,"1,960",666.40,426.50,64%
FizzyCo,1185732,04-02-2023,Southeast,South Carolina,Charleston,Coca-Cola,0.34,"2,630",894.20,447.10,50%
FizzyCo,1185732,04-02-2023,Southeast,South Carolina,Charleston,Diet Coke,0.34,"1,880",639.20,306.82,48%
FizzyCo,1185732,04-02-2023,Southeast,South Carolina,Charleston,Sprite,0.23,"1,690",388.70,213.79,55%
FizzyCo,1185732,04-02-2023,Southeast,North Carolina,Charlotte,Fanta,0.29,"1,420",411.80,205.90,50%
FizzyCo,1185732,04-02-2023,Southeast,North Carolina,Charlotte,Powerade,0.44,"1,800",792.00,396.00,50%
FizzyCo,1185732,04-02-2023,Southeast,North Carolina,Charlotte,Dasani Water,0.29,"2,030",588.70,353.22,60%
FizzyCo,1185732,02-03-2023,Southeast,North Carolina,Charlotte,Coca-Cola,0.28,"2,760",772.80,417.31,54%
FizzyCo,1185732,02-03-2023,Southeast,North Carolina,Charlotte,Diet Coke,0.29,"1,500",435.00,195.75,45%
FizzyCo,1185732,02-03-2023,Southeast,North Carolina,Charlotte,Sprite,0.19,"1,810",343.90,178.83,52%
FizzyCo,1185732,02-03-2023,Southeast,North Carolina,Charlotte,Fanta,0.25,"1,240",310.00,167.40,54%
FizzyCo,1185732,02-03-2023,Southeast,North Carolina,Charlotte,Powerade,0.37,"1,580",584.60,263.07,45%
FizzyCo,1185732,02-03-2023,Southeast,North Carolina,Charlotte,Dasani Water,0.27,"1,690",456.30,282.91,62%
FizzyCo,1185732,03-04-2023,Southeast,North Carolina,Charlotte,Coca-Cola,0.27,"2,630",710.10,383.45,54%
FizzyCo,1185732,03-04-2023,Southeast,North Carolina,Charlotte,Diet Coke,0.28,"1,550",434.00,203.98,47%
FizzyCo,1185732,03-04-2023,Southeast,North Carolina,Charlotte,Sprite,0.20,"1,440",288.00,158.40,55%
FizzyCo,1185732,03-04-2023,Southeast,North Carolina,Charlotte,Fanta,0.24,"1,400",336.00,181.44,54%
FizzyCo,1185732,03-04-2023,Southeast,North Carolina,Charlotte,Powerade,0.42,"1,310",550.20,275.10,50%
FizzyCo,1185732,03-04-2023,Southeast,North Carolina,Charlotte,Dasani Water,0.32,"1,890",604.80,368.93,61%
FizzyCo,1185732,02-05-2023,Southeast,North Carolina,Charlotte,Coca-Cola,0.41,"2,460",1008.60,554.73,55%
FizzyCo,1185732,02-05-2023,Southeast,North Carolina,Charlotte,Diet Coke,0.42,"1,820",764.40,351.62,46%
FizzyCo,1185732,02-05-2023,Southeast,North Carolina,Charlotte,Sprite,0.37,"1,690",625.30,331.41,53%
FizzyCo,1185732,02-05-2023,Southeast,North Carolina,Charlotte,Fanta,0.38,"1,500",570.00,307.80,54%
FizzyCo,1185732,02-05-2023,Southeast,North Carolina,Charlotte,Powerade,0.46,"1,500",690.00,338.10,49%
FizzyCo,1185732,02-05-2023,Southeast,North Carolina,Charlotte,Dasani Water,0.51,"2,030",1035.30,641.89,62%
FizzyCo,1185732,04-06-2023,Southeast,North Carolina,Charlotte,Coca-Cola,0.46,"2,380",1094.80,602.14,55%
FizzyCo,1185732,04-06-2023,Southeast,North Carolina,Charlotte,Diet Coke,0.42,"1,820",764.40,359.27,47%
FizzyCo,1185732,04-06-2023,Southeast,North Carolina,Charlotte,Sprite,0.47,"1,690",794.30,428.92,54%
FizzyCo,1185732,04-06-2023,Southeast,North Carolina,Charlotte,Fanta,0.49,"1,690",828.10,422.33,51%
FizzyCo,1185732,04-06-2023,Southeast,North Carolina,Charlotte,Powerade,0.61,"1,630",994.30,487.21,49%
FizzyCo,1185732,04-06-2023,Southeast,North Carolina,Charlotte,Dasani Water,0.67,"2,310",1547.70,928.62,60%
FizzyCo,1185732,02-07-2023,Southeast,North Carolina,Charlotte,Coca-Cola,0.60,"2,940",1764.00,882.00,50%
FizzyCo,1185732,02-07-2023,Southeast,North Carolina,Charlotte,Diet Coke,0.58,"2,240",1299.20,649.60,50%
FizzyCo,1185732,02-07-2023,Southeast,North Carolina,Charlotte,Sprite,0.53,"1,960",1038.80,571.34,55%
FizzyCo,1185732,02-07-2023,Southeast,North Carolina,Charlotte,Fanta,0.52,"2,030",1055.60,538.36,51%
FizzyCo,1185732,02-07-2023,Southeast,North Carolina,Charlotte,Powerade,0.59,"1,820",1073.80,526.16,49%
FizzyCo,1185732,02-07-2023,Southeast,North Carolina,Charlotte,Dasani Water,0.64,"2,630",1683.20,1060.42,63%
FizzyCo,1185732,03-08-2023,Southeast,North Carolina,Charlotte,Coca-Cola,0.61,"3,080",1878.80,995.76,53%
FizzyCo,1185732,03-08-2023,Southeast,North Carolina,Charlotte,Diet Coke,0.58,"2,000",1160.00,522.00,45%
FizzyCo,1185732,03-08-2023,Southeast,North Carolina,Charlotte,Sprite,0.54,"2,100",1134.00,601.02,53%
FizzyCo,1185732,03-08-2023,Southeast,North Carolina,Charlotte,Fanta,0.44,"1,820",800.80,424.42,53%
FizzyCo,1185732,03-08-2023,Southeast,North Carolina,Charlotte,Powerade,0.53,"1,760",932.80,447.74,48%
FizzyCo,1185732,03-08-2023,Southeast,North Carolina,Charlotte,Dasani Water,0.54,"2,310",1247.40,798.34,64%
FizzyCo,1185732,02-09-2023,Southeast,North Carolina,Charlotte,Coca-Cola,0.53,"2,500",1325.00,689.00,52%
FizzyCo,1185732,02-09-2023,Southeast,North Carolina,Charlotte,Diet Coke,0.49,"1,810",886.90,443.45,50%
FizzyCo,1185732,02-09-2023,Southeast,North Carolina,Charlotte,Sprite,0.28,"1,750",490.00,249.90,51%
FizzyCo,1185732,02-09-2023,Southeast,North Carolina,Charlotte,Fanta,0.28,"1,500",420.00,210.00,50%
FizzyCo,1185732,02-09-2023,Southeast,North Carolina,Charlotte,Powerade,0.38,"1,560",592.80,272.69,46%
FizzyCo,1185732,02-09-2023,Southeast,North Carolina,Charlotte,Dasani Water,0.41,"2,030",832.30,507.70,61%
FizzyCo,1185732,04-10-2023,Southeast,North Carolina,Charlotte,Coca-Cola,0.42,"2,450",1029.00,555.66,54%
FizzyCo,1185732,04-10-2023,Southeast,North Carolina,Charlotte,Diet Coke,0.33,"1,960",646.80,297.53,46%
FizzyCo,1185732,04-10-2023,Southeast,North Carolina,Charlotte,Sprite,0.34,"1,500",510.00,260.10,51%
FizzyCo,1185732,04-10-2023,Southeast,North Carolina,Charlotte,Fanta,0.34,"1,600",544.00,293.76,54%
FizzyCo,1185732,04-10-2023,Southeast,North Carolina,Charlotte,Powerade,0.42,"1,490",625.80,294.13,47%
FizzyCo,1185732,04-10-2023,Southeast,North Carolina,Charlotte,Dasani Water,0.48,"1,760",844.80,532.22,63%
FizzyCo,1185732,03-11-2023,Southeast,North Carolina,Charlotte,Coca-Cola,0.44,"2,150",946.00,520.30,55%
FizzyCo,1185732,03-11-2023,Southeast,North Carolina,Charlotte,Diet Coke,0.32,"1,950",624.00,293.28,47%
FizzyCo,1185732,03-11-2023,Southeast,North Carolina,Charlotte,Sprite,0.38,"1,670",634.60,342.68,54%
FizzyCo,1185732,03-11-2023,Southeast,North Carolina,Charlotte,Fanta,0.55,"1,630",896.50,457.22,51%
FizzyCo,1185732,03-11-2023,Southeast,North Carolina,Charlotte,Powerade,0.72,"1,630",1173.60,575.06,49%
FizzyCo,1185732,03-11-2023,Southeast,North Carolina,Charlotte,Dasani Water,0.72,"2,100",1512.00,967.68,64%
FizzyCo,1185732,02-12-2023,Southeast,North Carolina,Charlotte,Coca-Cola,0.64,"2,440",1561.60,796.42,51%
FizzyCo,1185732,02-12-2023,Southeast,North Carolina,Charlotte,Diet Coke,0.55,"2,020",1111.00,499.95,45%
Amazon,1185732,02-12-2023,Southeast,North Carolina,Charlotte,Sprite,0.55,"2,180",1199.00,611.49,51%
Amazon,1185732,02-12-2023,Southeast,North Carolina,Charlotte,Fanta,0.55,"1,960",1078.00,582.12,54%
Amazon,1185732,02-12-2023,Southeast,North Carolina,Charlotte,Powerade,0.65,"1,690",1098.50,538.27,49%
Amazon,1185732,02-12-2023,Southeast,North Carolina,Charlotte,Dasani Water,0.69,"2,250",1552.50,1009.13,65%
Amazon,1185732,13-01-2023,Southeast,North Carolina,Charlotte,Coca-Cola,0.32,"1,940",620.80,322.82,52%
Amazon,1185732,13-01-2023,Southeast,North Carolina,Charlotte,Diet Coke,0.33,"1,500",495.00,247.50,50%
Amazon,1185732,13-01-2023,Southeast,North Carolina,Charlotte,Sprite,0.24,"1,670",400.80,216.43,54%
Amazon,1185732,13-01-2023,Southeast,North Carolina,Charlotte,Fanta,0.29,"1,230",356.70,185.48,52%
Amazon,1185732,13-01-2023,Southeast,North Carolina,Charlotte,Powerade,0.44,"1,280",563.20,281.60,50%
Amazon,1185732,13-01-2023,Southeast,North Carolina,Charlotte,Dasani Water,0.32,"1,730",553.60,359.84,65%
Amazon,1185732,11-02-2023,Southeast,North Carolina,Charlotte,Coca-Cola,0.32,"2,310",739.20,369.60,50%
Amazon,1185732,11-02-2023,Southeast,North Carolina,Charlotte,Diet Coke,0.33,"1,430",471.90,235.95,50%
Amazon,1185732,11-02-2023,Southeast,North Carolina,Charlotte,Sprite,0.23,"1,580",363.40,181.70,50%
Amazon,1185732,11-02-2023,Midwest,Ohio,Columbus,Fanta,0.29,"1,010",292.90,146.45,50%
Amazon,1185732,11-02-2023,Midwest,Ohio,Columbus,Powerade,0.41,"1,220",500.20,230.09,46%
Amazon,1185732,11-02-2023,Midwest,Ohio,Columbus,Dasani Water,0.29,"1,430",414.70,252.97,61%
Amazon,1185732,09-03-2023,Midwest,Ohio,Columbus,Coca-Cola,0.27,"2,310",623.70,324.32,52%
Amazon,1185732,09-03-2023,Midwest,Ohio,Columbus,Diet Coke,0.27,"1,260",340.20,153.09,45%
Amazon,1185732,09-03-2023,Midwest,Ohio,Columbus,Sprite,0.20,"1,240",248.00,131.44,53%
Amazon,1185732,09-03-2023,Midwest,Ohio,Columbus,Fanta,0.24,980,235.20,122.30,52%
Amazon,1185732,09-03-2023,Midwest,Ohio,Columbus,Powerade,0.37,"1,130",418.10,204.87,49%
Amazon,1185732,09-03-2023,Midwest,Ohio,Columbus,Dasani Water,0.28,"1,280",358.40,218.62,61%
Amazon,1185732,10-04-2023,Midwest,Ohio,Columbus,Coca-Cola,0.28,"2,180",610.40,335.72,55%
Amazon,1185732,10-04-2023,Midwest,Ohio,Columbus,Diet Coke,0.28,"1,110",310.80,152.29,49%
Amazon,1185732,10-04-2023,Midwest,Ohio,Columbus,Sprite,0.19,"1,060",201.40,106.74,53%
Amazon,1185732,10-04-2023,Midwest,Ohio,Columbus,Fanta,0.24,"1,020",244.80,122.40,50%
Amazon,1185732,10-04-2023,Midwest,Ohio,Columbus,Powerade,0.42,"1,010",424.20,199.37,47%
Amazon,1185732,10-04-2023,Midwest,Ohio,Columbus,Dasani Water,0.34,"1,370",465.80,302.77,65%
Amazon,1185732,09-05-2023,Midwest,Ohio,Columbus,Coca-Cola,0.42,"2,070",869.40,434.70,50%
Amazon,1185732,09-05-2023,Midwest,Ohio,Columbus,Diet Coke,0.44,"1,350",594.00,291.06,49%
Amazon,1185732,09-05-2023,Midwest,Ohio,Columbus,Sprite,0.39,"1,430",557.70,284.43,51%
Amazon,1185732,09-05-2023,Midwest,Ohio,Columbus,Fanta,0.38,"1,230",467.40,257.07,55%
Amazon,1185732,09-05-2023,Midwest,Ohio,Columbus,Powerade,0.49,"1,260",617.40,284.00,46%
Amazon,1185732,09-05-2023,Midwest,Ohio,Columbus,Dasani Water,0.53,"1,430",757.90,485.06,64%
Amazon,1185732,11-06-2023,Midwest,Ohio,Columbus,Coca-Cola,0.49,"2,320",1136.80,602.50,53%
Amazon,1185732,11-06-2023,Midwest,Ohio,Columbus,Diet Coke,0.41,"1,380",565.80,260.27,46%
Amazon,1185732,11-06-2023,Midwest,Ohio,Columbus,Sprite,0.49,"1,420",695.80,375.73,54%
Amazon,1185732,11-06-2023,Midwest,Ohio,Columbus,Fanta,0.49,"1,400",686.00,349.86,51%
Amazon,1185732,11-06-2023,Midwest,Ohio,Columbus,Powerade,0.62,"1,500",930.00,437.10,47%
Amazon,1185732,11-06-2023,Midwest,Ohio,Columbus,Dasani Water,0.64,"1,960",1254.40,777.73,62%
Amazon,1185732,09-07-2023,Midwest,Ohio,Columbus,Coca-Cola,0.63,"2,520",1587.60,825.55,52%
Amazon,1185732,09-07-2023,Midwest,Ohio,Columbus,Diet Coke,0.56,"1,950",1092.00,513.24,47%
Amazon,1185732,09-07-2023,Midwest,Ohio,Columbus,Sprite,0.51,"1,730",882.30,449.97,51%
Amazon,1185732,09-07-2023,Midwest,Ohio,Columbus,Fanta,0.53,"1,520",805.60,435.02,54%
Amazon,1185732,09-07-2023,Midwest,Ohio,Columbus,Powerade,0.59,"1,540",908.60,417.96,46%
Amazon,1185732,09-07-2023,Midwest,Ohio,Columbus,Dasani Water,0.69,"1,810",1248.90,786.81,63%
Amazon,1185732,10-08-2023,Midwest,Ohio,Columbus,Coca-Cola,0.61,"2,280",1390.80,695.40,50%
Amazon,1185732,10-08-2023,Midwest,Ohio,Columbus,Diet Coke,0.58,"1,950",1131.00,520.26,46%
Amazon,1185732,10-08-2023,Midwest,Ohio,Columbus,Sprite,0.53,"1,500",795.00,405.45,51%
Amazon,1185732,10-08-2023,Midwest,Ohio,Columbus,Fanta,0.41,"1,580",647.80,330.38,51%
Amazon,1185732,10-08-2023,Midwest,Ohio,Columbus,Powerade,0.50,"1,350",675.00,330.75,49%
Amazon,1185732,10-08-2023,Midwest,Ohio,Columbus,Dasani Water,0.54,"1,690",912.60,556.69,61%
Amazon,1185732,09-09-2023,Midwest,Ohio,Columbus,Coca-Cola,0.50,"2,250",1125.00,607.50,54%
Amazon,1185732,09-09-2023,Midwest,Ohio,Columbus,Diet Coke,0.47,"1,730",813.10,382.16,47%
Amazon,1185732,09-09-2023,Midwest,Ohio,Columbus,Sprite,0.23,"1,380",317.40,174.57,55%
Amazon,1185732,09-09-2023,Midwest,Ohio,Columbus,Fanta,0.24,"1,130",271.20,138.31,51%
Amazon,1185732,09-09-2023,Midwest,Ohio,Columbus,Powerade,0.32,"1,220",390.40,187.39,48%
Amazon,1185732,09-09-2023,Midwest,Ohio,Columbus,Dasani Water,0.37,"1,380",510.60,316.57,62%
Amazon,1185732,11-10-2023,Midwest,Ohio,Columbus,Coca-Cola,0.36,"2,100",756.00,393.12,52%
Amazon,1185732,11-10-2023,Midwest,Ohio,Columbus,Diet Coke,0.29,"1,380",400.20,188.09,47%
Amazon,1185732,11-10-2023,Midwest,Ohio,Columbus,Sprite,0.27,"1,060",286.20,151.69,53%
Amazon,1185732,11-10-2023,Midwest,Ohio,Columbus,Fanta,0.29,"1,120",324.80,165.65,51%
Amazon,1185732,11-10-2023,Midwest,Ohio,Columbus,Powerade,0.37,"1,160",429.20,197.43,46%
Amazon,1185732,11-10-2023,Midwest,Ohio,Columbus,Dasani Water,0.38,"1,470",558.60,351.92,63%
Amazon,1185732,10-11-2023,Midwest,Ohio,Columbus,Coca-Cola,0.34,"1,690",574.60,298.79,52%
Amazon,1185732,10-11-2023,Midwest,Ohio,Columbus,Diet Coke,0.24,"1,400",336.00,151.20,45%
Amazon,1185732,10-11-2023,Midwest,Ohio,Columbus,Sprite,0.32,"1,160",371.20,185.60,50%
Amazon,1185732,10-11-2023,Midwest,Ohio,Columbus,Fanta,0.59,"1,350",796.50,398.25,50%
Amazon,1185732,10-11-2023,Midwest,Ohio,Columbus,Powerade,0.76,"1,380",1048.80,513.91,49%
Amazon,1185732,10-11-2023,Midwest,Ohio,Columbus,Dasani Water,0.74,"1,670",1235.80,790.91,64%
Amazon,1185732,09-12-2023,Midwest,Ohio,Columbus,Coca-Cola,0.70,"2,310",1617.00,808.50,50%
Amazon,1185732,09-12-2023,Midwest,Ohio,Columbus,Diet Coke,0.60,"1,810",1086.00,510.42,47%
West Soda,1185732,09-12-2023,Midwest,Ohio,Columbus,Sprite,0.59,"1,610",949.90,493.95,52%
West Soda,1185732,09-12-2023,Midwest,Ohio,Columbus,Fanta,0.63,"1,470",926.10,463.05,50%
West Soda,1185732,09-12-2023,Midwest,Ohio,Columbus,Powerade,0.68,"1,420",965.60,473.14,49%
West Soda,1185732,09-12-2023,Midwest,Ohio,Columbus,Dasani Water,0.74,"1,560",1154.40,692.64,60%
Amazon,1185732,22-01-2023,Midwest,Ohio,Columbus,Coca-Cola,0.37,"1,350",499.50,269.73,54%
Amazon,1185732,22-01-2023,Midwest,Ohio,Columbus,Diet Coke,0.38,780,296.40,139.31,47%
Amazon,1185732,22-01-2023,Midwest,Ohio,Columbus,Sprite,0.28,750,210.00,109.20,52%
Amazon,1185732,22-01-2023,Midwest,Ohio,Columbus,Fanta,0.34,420,142.80,71.40,50%
Amazon,1185732,22-01-2023,Midwest,Ohio,Columbus,Powerade,0.46,520,239.20,112.42,47%
Amazon,1185732,22-01-2023,Midwest,Ohio,Columbus,Dasani Water,0.37,810,299.70,161.84,54%
Amazon,1185732,22-02-2023,Midwest,Ohio,Columbus,Coca-Cola,0.38,"1,380",524.40,277.93,53%
Amazon,1185732,22-02-2023,Midwest,Ohio,Columbus,Diet Coke,0.38,580,220.40,101.38,46%
Amazon,1185732,22-02-2023,Midwest,Ohio,Columbus,Sprite,0.29,630,182.70,96.83,53%
Amazon,1185732,22-02-2023,Southeast,Kentucky,Louisville,Fanta,0.34,340,115.60,62.42,54%
Amazon,1185732,22-02-2023,Southeast,Kentucky,Louisville,Powerade,0.48,540,259.20,121.82,47%
Amazon,1185732,22-02-2023,Southeast,Kentucky,Louisville,Dasani Water,0.39,780,304.20,155.14,51%
Amazon,1185732,21-03-2023,Southeast,Kentucky,Louisville,Coca-Cola,0.41,"1,560",639.60,326.20,51%
Amazon,1185732,21-03-2023,Southeast,Kentucky,Louisville,Diet Coke,0.41,590,241.90,118.53,49%
Amazon,1185732,21-03-2023,Southeast,Kentucky,Louisville,Sprite,0.34,730,248.20,124.10,50%
Amazon,1185732,21-03-2023,Southeast,Kentucky,Louisville,Fanta,0.36,270,97.20,50.54,52%
Amazon,1185732,21-03-2023,Southeast,Kentucky,Louisville,Powerade,0.52,440,228.80,105.25,46%
Amazon,1185732,21-03-2023,Southeast,Kentucky,Louisville,Dasani Water,0.42,650,273.00,139.23,51%
Amazon,1185732,22-04-2023,Southeast,Kentucky,Louisville,Coca-Cola,0.41,"1,190",487.90,268.35,55%
Amazon,1185732,22-04-2023,Southeast,Kentucky,Louisville,Diet Coke,0.41,490,200.90,96.43,48%
Amazon,1185732,22-04-2023,Southeast,Kentucky,Louisville,Sprite,0.38,490,186.20,102.41,55%
Amazon,1185732,22-04-2023,Southeast,Kentucky,Louisville,Fanta,0.42,290,121.80,60.90,50%
Amazon,1185732,22-04-2023,Southeast,Kentucky,Louisville,Powerade,0.47,350,164.50,80.61,49%
Amazon,1185732,22-04-2023,Southeast,Kentucky,Louisville,Dasani Water,0.36,750,270.00,135.00,50%
Amazon,1185732,23-05-2023,Southeast,Kentucky,Louisville,Coca-Cola,0.49,"1,560",764.40,389.84,51%
Amazon,1185732,23-05-2023,Southeast,Kentucky,Louisville,Diet Coke,0.42,680,285.60,142.80,50%
Amazon,1185732,23-05-2023,Southeast,Kentucky,Louisville,Sprite,0.38,580,220.40,114.61,52%
Amazon,1185732,23-05-2023,Southeast,Kentucky,Louisville,Fanta,0.38,380,144.40,77.98,54%
Amazon,1185732,23-05-2023,Southeast,Kentucky,Louisville,Powerade,0.46,420,193.20,88.87,46%
Amazon,1185732,23-05-2023,Southeast,Kentucky,Louisville,Dasani Water,0.51,830,423.30,215.88,51%
Amazon,1185732,22-06-2023,Southeast,Kentucky,Louisville,Coca-Cola,0.36,"1,420",511.20,255.60,50%
Amazon,1185732,22-06-2023,Southeast,Kentucky,Louisville,Diet Coke,0.33,770,254.10,124.51,49%
Amazon,1185732,22-06-2023,Southeast,Kentucky,Louisville,Sprite,0.28,560,156.80,86.24,55%
Amazon,1185732,22-06-2023,Southeast,Kentucky,Louisville,Fanta,0.29,520,150.80,82.94,55%
Amazon,1185732,22-06-2023,Southeast,Kentucky,Louisville,Powerade,0.49,540,264.60,129.65,49%
Amazon,1185732,22-06-2023,Southeast,Kentucky,Louisville,Dasani Water,0.52,"1,010",525.20,273.10,52%
Amazon,1185732,21-07-2023,Southeast,Kentucky,Louisville,Coca-Cola,0.47,"1,680",789.60,434.28,55%
Amazon,1185732,21-07-2023,Southeast,Kentucky,Louisville,Diet Coke,0.44,950,418.00,204.82,49%
Amazon,1185732,21-07-2023,Southeast,Kentucky,Louisville,Sprite,0.38,690,262.20,136.34,52%
Amazon,1185732,21-07-2023,Southeast,Kentucky,Louisville,Fanta,0.37,630,233.10,125.87,54%
Amazon,1185732,21-07-2023,Southeast,Kentucky,Louisville,Powerade,0.46,750,345.00,158.70,46%
Amazon,1185732,21-07-2023,Southeast,Kentucky,Louisville,Dasani Water,0.50,"1,150",575.00,310.50,54%
Amazon,1185732,22-08-2023,Southeast,Kentucky,Louisville,Coca-Cola,0.46,"1,670",768.20,414.83,54%
Amazon,1185732,22-08-2023,Southeast,Kentucky,Louisville,Diet Coke,0.41,910,373.10,175.36,47%
Amazon,1185732,22-08-2023,Southeast,Kentucky,Louisville,Sprite,0.36,800,288.00,155.52,54%
Amazon,1185732,22-08-2023,Southeast,Kentucky,Louisville,Fanta,0.38,750,285.00,142.50,50%
Amazon,1185732,22-08-2023,Southeast,Kentucky,Louisville,Powerade,0.49,650,318.50,156.07,49%
Amazon,1185732,22-08-2023,Southeast,Kentucky,Louisville,Dasani Water,0.51,"1,200",612.00,330.48,54%
Amazon,1185732,23-09-2023,Southeast,Kentucky,Louisville,Coca-Cola,0.48,"1,370",657.60,348.53,53%
Amazon,1185732,23-09-2023,Southeast,Kentucky,Louisville,Diet Coke,0.44,940,413.60,202.66,49%
Amazon,1185732,23-09-2023,Southeast,Kentucky,Louisville,Sprite,0.33,650,214.50,113.69,53%
Amazon,1185732,23-09-2023,Southeast,Kentucky,Louisville,Fanta,0.32,540,172.80,88.13,51%
Amazon,1185732,23-09-2023,Southeast,Kentucky,Louisville,Powerade,0.43,580,249.40,117.22,47%
Amazon,1185732,23-09-2023,Southeast,Kentucky,Louisville,Dasani Water,0.49,740,362.60,188.55,52%
Amazon,1185732,22-10-2023,Southeast,Kentucky,Louisville,Coca-Cola,0.53,"1,260",667.80,367.29,55%
Amazon,1185732,22-10-2023,Southeast,Kentucky,Louisville,Diet Coke,0.41,830,340.30,170.15,50%
Amazon,1185732,22-10-2023,Southeast,Kentucky,Louisville,Sprite,0.43,470,202.10,109.13,54%
Amazon,1185732,22-10-2023,Southeast,Kentucky,Louisville,Fanta,0.41,420,172.20,89.54,52%
Amazon,1185732,22-10-2023,Southeast,Kentucky,Louisville,Powerade,0.53,410,217.30,106.48,49%
Amazon,1185732,22-10-2023,Southeast,Kentucky,Louisville,Dasani Water,0.53,830,439.90,219.95,50%
Amazon,1185732,22-11-2023,Southeast,Kentucky,Louisville,Coca-Cola,0.48,"1,230",590.40,307.01,52%
Amazon,1185732,22-11-2023,Southeast,Kentucky,Louisville,Diet Coke,0.39,720,280.80,131.98,47%
Amazon,1185732,22-11-2023,Southeast,Kentucky,Louisville,Sprite,0.41,570,233.70,119.19,51%
BevCo,1185732,22-11-2023,Southeast,Kentucky,Louisville,Fanta,0.52,520,270.40,135.20,50%
BevCo,1185732,22-11-2023,Southeast,Kentucky,Louisville,Powerade,0.59,530,312.70,150.10,48%
BevCo,1185732,22-11-2023,Southeast,Kentucky,Louisville,Dasani Water,0.66,800,528.00,285.12,54%
BevCo,1185732,21-12-2023,Southeast,Kentucky,Louisville,Coca-Cola,0.59,"1,580",932.20,512.71,55%
BevCo,1185732,21-12-2023,Southeast,Kentucky,Louisville,Diet Coke,0.52,980,509.60,244.61,48%
BevCo,1185732,21-12-2023,Southeast,Kentucky,Louisville,Sprite,0.51,740,377.40,207.57,55%
BevCo,1185732,21-12-2023,Southeast,Kentucky,Louisville,Fanta,0.49,680,333.20,176.60,53%
BevCo,1185732,21-12-2023,Southeast,Kentucky,Louisville,Powerade,0.54,680,367.20,172.58,47%
